fp_ampl1;fp_ampl2;fp_ampl3;std_noise;CIRpower;RXPACC;fpindex;RX_power;FP_power;Pd;Pr;estimated_range;real_rng;label;location_from;location_to;msid;bias;rng_wo_bias;error;error_nobias;env
2007;2236;1620;40;1107,982297;101;748;-80,206;-91,162;10,956;1,136598259;1,566;1,011;1;esl;hw;677;-0,101509133;1,667509133;0,656509133;0,555;eslhw
1032;1176;807;36;1102,129993;101;749;-80,229;-96,913;16,684;1,20795473;1,381;1,011;1;esl;hw;677;-0,105455078;1,486455078;0,475455078;0,37;eslhw
1099;1473;1354;40;1125,208026;101;747;-80,139;-94,657;14,518;1,181160234;1,553;1,011;1;esl;hw;677;-0,101806696;1,654806696;0,643806696;0,542;eslhw
1164;1402;835;40;1136,14254;101;743;-80,097;-95,786;15,689;1,195875002;1,387;1,011;1;esl;hw;677;-0,105338866;1,492338866;0,481338866;0,376;eslhw
1121;1239;1030;36;1109,003256;101;743;-80,202;-95,968;15,766;1,196578639;1,551;1,011;1;esl;hw;677;-0,101852254;1,652852254;0,641852254;0,54;eslhw
5699;6103;4549;52;1441,228432;101;749;-79,064;-82,263;3,199;1,040460892;4,121;4,158;0;esl;esl;690;-0,041813954;4,162813954;0,004813954;-0,037;eslesl
4174;6146;5416;52;1267,163986;101;746;-79,623;-82,556;2,933;1,03683609;4,118;4,158;0;esl;esl;690;-0,041871322;4,159871322;0,001871322;-0,04;eslesl
5240;5963;4792;48;1267,163986;101;751;-79,623;-82,482;2,859;1,03590671;4,106;4,158;0;esl;esl;690;-0,042101122;4,148101122;-0,009898878;-0,052;eslesl
5324;5764;3716;52;1293,995665;101;747;-79,532;-83,054;3,522;1,044284062;4,113;4,158;0;esl;esl;690;-0,041967009;4,154967009;-0,003032991;-0,045;eslesl
5730;5908;4305;48;1348,133253;101;749;-79,354;-82,467;3,113;1,039229276;4,113;4,158;0;esl;esl;690;-0,041967009;4,154967009;-0,003032991;-0,045;eslesl
4550;6154;5805;48;1314,113332;101;752;-79,465;-82,175;2,71;1,034103064;4,118;4,158;0;esl;esl;690;-0,041871322;4,159871322;0,001871322;-0,04;eslesl
5499;6038;4513;48;1278,00579;101;748;-79,586;-82,428;2,842;1,035709798;4,125;4,158;0;esl;esl;690;-0,041737513;4,166737513;0,008737513;-0,033;eslesl
5293;5906;4931;48;1299,968477;101;749;-79,512;-82,42;2,908;1,036573096;4,125;4,158;0;esl;esl;690;-0,041737513;4,166737513;0,008737513;-0,033;eslesl
5711;5879;4404;48;1299,070801;101;744;-79,515;-82,452;2,937;1,036936427;4,122;4,158;0;esl;esl;690;-0,041794838;4,163794838;0,005794838;-0,036;eslesl
3658;6145;5662;48;1299,968477;101;745;-79,512;-82,625;3,113;1,039151323;4,122;4,158;0;esl;esl;690;-0,041794838;4,163794838;0,005794838;-0,036;eslesl
6078;5888;3676;48;1307,172255;101;748;-79,488;-82,525;3,037;1,038207025;4,129;4,158;0;esl;esl;690;-0,041661129;4,170661129;0,012661129;-0,029;eslesl
5851;5889;4133;48;1333,008201;101;747;-79,403;-82,481;3,078;1,038764278;4,135;4,158;0;esl;esl;690;-0,041546662;4,176546662;0,018546662;-0,023;eslesl
5243;6039;4328;52;1293,995665;101;749;-79,532;-82,651;3,119;1,039216919;4,111;4,158;0;esl;esl;690;-0,042005309;4,153005309;-0,004994691;-0,047;eslesl
4614;5715;5084;52;1263,085709;101;752;-79,637;-82,806;3,169;1,039793061;4,141;4,158;0;esl;esl;690;-0,041432325;4,182432325;0,024432325;-0,017;eslesl
5689;6055;4426;52;1330,248633;101;747;-79,412;-82,351;2,939;1,03700952;4,128;4,158;0;esl;esl;690;-0,04168022;4,16968022;0,01168022;-0,03;eslesl
6002;5682;3104;52;1327,189146;101;749;-79,422;-82,908;3,486;1,043892121;4,097;4,158;0;esl;esl;690;-0,042273814;4,139273814;-0,018726186;-0,061;eslesl
6042;5834;3627;48;1281,246881;101;744;-79,575;-82,599;3,024;1,038001885;4,119;4,158;0;esl;esl;690;-0,041852196;4,160852196;0,002852196;-0,039;eslesl
4655;6213;5550;52;1368,147185;101;746;-79,29;-82,232;2,942;1,037104301;4,109;4,158;0;esl;esl;690;-0,042043624;4,151043624;-0,006956376;-0,049;eslesl
4693;5573;4853;52;1237,179802;101;746;-79,727;-82,982;3,255;1,040826822;4,106;4,158;0;esl;esl;690;-0,042101122;4,148101122;-0,009898878;-0,052;eslesl
5843;6076;4349;52;1361,234104;101;748;-79,312;-82,285;2,973;1,03748487;4,065;4,158;0;esl;esl;690;-0,042890212;4,107890212;-0,050109788;-0,093;eslesl
6134;5737;3557;52;1352,174748;101;748;-79,341;-82,625;3,284;1,041390958;4,097;4,158;0;esl;esl;690;-0,042273814;4,139273814;-0,018726186;-0,061;eslesl
4709;6188;5146;48;1277,123279;101;748;-79,589;-82,433;2,844;1,035733581;4,139;4,158;0;esl;esl;690;-0,041470423;4,180470423;0,022470423;-0,019;eslesl
5485;5857;4398;48;1241,174434;101;746;-79,713;-82,597;2,884;1,036179795;4,107;4,158;0;esl;esl;690;-0,042081953;4,149081953;-0,008918047;-0,051;eslesl
3995;6290;5497;48;1273,012949;101;747;-79,603;-82,494;2,891;1,036317727;4,135;4,158;0;esl;esl;690;-0,041546662;4,176546662;0,018546662;-0,023;eslesl
5726;5736;4153;52;1260,180692;101;746;-79,647;-82,638;2,991;1,037553204;4,12;4,158;0;esl;esl;690;-0,041833073;4,161833073;0,003833073;-0,038;eslesl
5143;6077;4994;56;1314,113332;101;750;-79,465;-82,365;2,9;1,036494054;4,111;4,158;0;esl;esl;690;-0,042005309;4,153005309;-0,004994691;-0,047;eslesl
5979;5677;3858;52;1333,008201;101;746;-79,403;-82,642;3,239;1,04079191;4,113;4,158;0;esl;esl;690;-0,041967009;4,154967009;-0,003032991;-0,045;eslesl
5298;6016;4792;52;1338,236347;101;748;-79,386;-82,42;3,034;1,038218326;4,128;4,158;0;esl;esl;690;-0,04168022;4,16968022;0,01168022;-0,03;eslesl
5471;5601;4217;52;1162,071423;101;746;-79,999;-82,845;2,846;1,035575445;4,15;4,158;0;esl;esl;690;-0,041261061;4,191261061;0,033261061;-0,008;eslesl
6172;5705;3466;48;1267,163986;101;746;-79,623;-82,653;3,03;1,038054331;4,12;4,158;0;esl;esl;690;-0,041833073;4,161833073;0,003833073;-0,038;eslesl
5280;5853;4756;52;1268,039614;101;749;-79,62;-82,544;2,924;1,036724441;4,129;4,158;0;esl;esl;690;-0,041661129;4,170661129;0,012661129;-0,029;eslesl
4888;5891;4764;52;1249,202433;101;749;-79,685;-82,725;3,04;1,038150216;4,147;4,158;0;esl;esl;690;-0,041318116;4,188318116;0,030318116;-0,011;eslesl
4657;5891;5314;56;1290,12806;101;750;-79,545;-82,551;3,006;1,03778993;4,106;4,158;0;esl;esl;690;-0,042101122;4,148101122;-0,009898878;-0,052;eslesl
5842;6030;4443;48;1322,004159;101;747;-79,439;-82,272;2,833;1,035662584;4,139;4,158;0;esl;esl;690;-0,041470423;4,180470423;0,022470423;-0,019;eslesl
5396;6085;4766;52;1320,179003;101;751;-79,445;-82,339;2,894;1,036427717;4,12;4,158;0;esl;esl;690;-0,041833073;4,161833073;0,003833073;-0,038;eslesl
4700;6047;5251;52;1297,277307;101;748;-79,521;-82,469;2,948;1,037071968;4,128;4,158;0;esl;esl;690;-0,04168022;4,16968022;0,01168022;-0,03;eslesl
477;2636;2938;24;770,0746396;101;744;-81,786;-89,837;8,051;1,098439831;9,282;7,99;1;esl;hw;693;0,023001571;9,258998429;1,268998429;1,292;eslhw
448;2673;2941;28;760,0336508;101;750;-81,843;-89,786;7,943;1,097051672;9,298;7,99;1;esl;hw;693;0,023130351;9,274869649;1,284869649;1,308;eslhw
923;2732;2574;20;784,0302536;101;747;-81,708;-90,082;8,374;1,102486905;9,31;7,99;1;esl;hw;693;0,023226738;9,286773262;1,296773262;1,32;eslhw
842;2856;2741;32;754,9754355;101;743;-81,872;-89,683;7,811;1,095405022;9,315;7,99;1;esl;hw;693;0,023266849;9,291733151;1,301733151;1,325;eslhw
1690;2876;1911;24;766,0071462;101;746;-81,809;-90,129;8,32;1,101700302;9,323;7,99;1;esl;hw;693;0,023330965;9,299669035;1,309669035;1,333;eslhw
755;2839;2894;24;770,0746396;101;748;-81,786;-89,52;7,734;1,094563862;9,301;7,99;1;esl;hw;693;0,023154464;9,277845536;1,287845536;1,311;eslhw
1678;3111;2188;24;772,0275905;101;748;-81,775;-89,45;7,675;1,09385509;9,306;7,99;1;esl;hw;693;0,023194628;9,282805372;1,292805372;1,316;eslhw
577;2827;2975;24;767,9497817;101;750;-81,798;-89,477;7,679;1,093877601;9,315;7,99;1;esl;hw;693;0,023266849;9,291733151;1,301733151;1,325;eslhw
756;2535;2502;20;773,0949231;101;747;-81,769;-90,601;8,832;1,108011594;9,317;7,99;1;esl;hw;693;0,023282885;9,293717115;1,303717115;1,327;eslhw
1449;2975;2200;24;763,0145529;101;750;-81,826;-89,842;8,016;1,097963972;9,312;7,99;1;esl;hw;693;0,023242786;9,288757214;1,298757214;1,322;eslhw
1769;3156;2225;24;786,0185967;101;746;-81,697;-89,263;7,566;1,0926105;9,313;7,99;1;esl;hw;693;0,023250808;9,289749192;1,299749192;1,323;eslhw
619;2799;2918;24;747,0210182;101;749;-81,918;-89,59;7,672;1,09365463;9,323;7,99;1;esl;hw;693;0,023330965;9,299669035;1,309669035;1,333;eslhw
2271;3160;1925;24;761,9611372;101;750;-81,832;-89,073;7,241;1,088486167;9,301;7,99;1;esl;hw;693;0,023154464;9,277845536;1,287845536;1,311;eslhw
1396;3168;2502;24;777,0211162;101;746;-81,747;-89,214;7,467;1,091342802;9,312;7,99;1;esl;hw;693;0,023242786;9,288757214;1,298757214;1,322;eslhw
637;2831;2905;24;758,1110403;101;750;-81,854;-89,558;7,704;1,094118797;9,319;7,99;1;esl;hw;693;0,023298917;9,295701083;1,305701083;1,329;eslhw
852;2906;2788;32;765,1257554;101;749;-81,814;-89,536;7,722;1,094384824;9,315;7,99;1;esl;hw;693;0,023266849;9,291733151;1,301733151;1,325;eslhw
1356;2887;2163;24;758,1110403;101;748;-81,854;-90,108;8,254;1,100838078;9,296;7,99;1;esl;hw;693;0,023114271;9,272885729;1,282885729;1,306;eslhw
669;2622;2568;24;769,0114768;101;751;-81,792;-90,39;8,598;1,105120305;9,313;7,99;1;esl;hw;693;0,023250808;9,289749192;1,299749192;1,323;eslhw
1103;2610;2316;28;767,9497817;101;744;-81,798;-90,557;8,759;1,107080858;9,298;7,99;1;esl;hw;693;0,023130351;9,274869649;1,284869649;1,308;eslhw
809;2855;2807;24;787,105272;101;750;-81,691;-89,603;7,912;1,096852774;9,319;7,99;1;esl;hw;693;0,023298917;9,295701083;1,305701083;1,329;eslhw
1204;2972;2564;24;781,1470937;101;744;-81,724;-89,558;7,834;1,095859234;9,317;7,99;1;esl;hw;693;0,023282885;9,293717115;1,303717115;1,327;eslhw
1210;3124;2632;24;760,0336508;101;744;-81,843;-89,237;7,394;1,090343707;9,282;7,99;1;esl;hw;693;0,023001571;9,258998429;1,268998429;1,292;eslhw
462;2752;3028;24;781,1470937;101;744;-81,724;-89,533;7,809;1,095553326;9,296;7,99;1;esl;hw;693;0,023114271;9,272885729;1,282885729;1,306;eslhw
387;2523;2771;20;767,0661556;101;749;-81,803;-90,305;8,502;1,103932619;9,31;7,99;1;esl;hw;693;0,023226738;9,286773262;1,296773262;1,32;eslhw
395;2385;2652;24;758,9843505;101;749;-81,849;-90,728;8,879;1,10848025;9,306;7,99;1;esl;hw;693;0,023194628;9,282805372;1,292805372;1,316;eslhw
1913;2901;1859;24;778,9916837;101;748;-81,736;-89,914;8,178;1,100053832;9,296;7,99;1;esl;hw;693;0,023114271;9,272885729;1,282885729;1,306;eslhw
1932;2829;1797;24;770,0746396;101;747;-81,786;-90,075;8,289;1,101349864;9,296;7,99;1;esl;hw;693;0,023114271;9,272885729;1,282885729;1,306;eslhw
792;2912;2813;24;780,0686442;101;746;-81,73;-89,516;7,786;1,095264897;9,312;7,99;1;esl;hw;693;0,023242786;9,288757214;1,298757214;1,322;eslhw
1272;2868;2131;24;774,1637313;101;744;-81,763;-90,247;8,484;1,103763316;9,306;7,99;1;esl;hw;693;0,023194628;9,282805372;1,292805372;1,316;eslhw
271;2287;2940;24;761,0844018;101;750;-81,837;-90,381;8,544;1,104402654;9,296;7,99;1;esl;hw;693;0,023114271;9,272885729;1,282885729;1,306;eslhw
988;2973;2674;24;777,0211162;101;749;-81,747;-89,53;7,783;1,095208387;9,306;7,99;1;esl;hw;693;0,023194628;9,282805372;1,292805372;1,316;eslhw
1392;4475;4360;28;625,0759956;101;747;-82,692;-85,701;3,009;1,036388042;3,547;2,723;1;esl;hw;698;-0,053402909;3,600402909;0,877402909;0,824;eslhw
2103;4783;4074;20;651,9778197;101;744;-82,509;-85,402;2,893;1,035062842;3,556;2,723;1;esl;hw;698;-0,053211408;3,609211408;0,886211408;0,833;eslhw
1954;4641;4242;24;655,1380463;101;751;-82,488;-85,456;2,968;1,035980991;3,555;2,723;1;esl;hw;698;-0,05323267;3,60823267;0,88523267;0,832;eslhw
2783;3761;2401;24;520,9941193;101;744;-83,483;-87,408;3,925;1,04701556;3,513;2,723;1;esl;hw;698;-0,054129249;3,567129249;0,844129249;0,79;eslhw
193;3621;4303;20;642,14458;101;751;-82,575;-86,82;4,245;1,051407811;3,538;2,723;1;esl;hw;698;-0,05359473;3,59159473;0,86859473;0,815;eslhw
3559;4529;2741;24;632,0229102;101;750;-82,644;-85,731;3,087;1,037352984;3,528;2,723;1;esl;hw;698;-0,053808241;3,581808241;0,858808241;0,805;eslhw
3629;4576;2625;20;628,9741853;101;747;-82,665;-85,698;3,033;1,036690256;3,563;2,723;1;esl;hw;698;-0,053062685;3,616062685;0,893062685;0,84;eslhw
2251;4701;3958;28;644,0696301;101;750;-82,562;-85,508;2,946;1,035682275;3,544;2,723;1;esl;hw;698;-0,053466814;3,597466814;0,874466814;0,821;eslhw
2351;4383;3580;20;581,0758435;101;749;-83,009;-86,079;3,07;1,036983942;3,168;2,723;1;esl;hw;698;-0,061760609;3,229760609;0,506760609;0,445;eslhw
3309;4252;2754;20;633,0424321;101;744;-82,637;-86,19;3,553;1,042995268;3,533;2,723;1;esl;hw;698;-0,053701436;3,586701436;0,863701436;0,81;eslhw
2269;549;371;20;624,0693036;101;748;-82,699;-94,354;11,655;1,14093278;3,561;2,723;1;esl;hw;698;-0,053105157;3,614105157;0,891105157;0,838;eslhw
2148;4399;3658;20;647,0425204;101;747;-82,542;-86,103;3,561;1,043141673;3,513;2,723;1;esl;hw;698;-0,054129249;3,567129249;0,844129249;0,79;eslhw
486;4032;4450;20;646,0004511;101;751;-82,549;-86,227;3,678;1,044555355;3,575;2,723;1;esl;hw;698;-0,052808179;3,627808179;0,904808179;0,852;eslhw
2957;4376;2957;24;624,0693036;101;750;-82,699;-86,187;3,488;1,042177052;3,564;2,723;1;esl;hw;698;-0,053041454;3,617041454;0,894041454;0,841;eslhw
2151;4734;3862;24;679,0985783;101;748;-82,332;-85,598;3,266;1,039668659;3,548;2,723;1;esl;hw;698;-0,053381615;3,601381615;0,878381615;0,825;eslhw
6329;6489;4787;44;1189,139543;101;750;-79,899;-81,611;1,712;1,021427052;2,198;2,403;0;esl;esl;711;-0,085588715;2,283588715;-0,119411285;-0,205;eslesl
6061;6448;6025;44;1169,049287;101;746;-79,973;-81,234;1,261;1,015767822;2,192;2,403;0;esl;esl;711;-0,085743971;2,277743971;-0,125256029;-0,211;eslesl
6332;6107;4818;44;1134,051615;101;748;-80,105;-81,8;1,695;1,021159728;2,189;2,403;0;esl;esl;711;-0,085821611;2,274821611;-0,128178389;-0,214;eslesl
6226;6314;5937;44;1166,092015;101;750;-79,984;-81,262;1,278;1,015978196;2,224;2,403;0;esl;esl;711;-0,084916364;2,308916364;-0,094083636;-0,179;eslesl
6220;6646;6289;40;1223,017922;101;750;-79,777;-80,948;1,171;1,014678416;2,21;2,403;0;esl;esl;711;-0,085278309;2,295278309;-0,107721691;-0,193;eslesl
6201;6045;4980;44;1131,182874;101;750;-80,116;-81,835;1,719;1,021456388;2,222;2,403;0;esl;esl;711;-0,084968057;2,306968057;-0,096031943;-0,181;eslesl
6545;6339;3691;44;1189,139543;101;749;-79,899;-81,974;2,075;1,025970287;2,22;2,403;0;esl;esl;711;-0,085019754;2,305019754;-0,097980246;-0,183;eslesl
6283;6565;6081;40;1198,209673;101;751;-79,866;-81,05;1,184;1,014824832;2,207;2,403;0;esl;esl;711;-0,085355896;2,292355896;-0,110644104;-0,196;eslesl
6414;6306;3422;48;1198,209673;101;747;-79,866;-82,159;2,293;1,02871059;2,192;2,403;0;esl;esl;711;-0,085743971;2,277743971;-0,125256029;-0,211;eslesl
6116;6375;5408;44;1178,237447;101;750;-79,939;-81,52;1,581;1,01977758;2,213;2,403;0;esl;esl;711;-0,085200731;2,298200731;-0,104799269;-0,19;eslesl
6121;6124;5945;40;1150,092632;101;748;-80,044;-81,4;1,356;1,016940683;2,213;2,403;0;esl;esl;711;-0,085200731;2,298200731;-0,104799269;-0,19;eslesl
6581;6365;4058;44;1189,139543;101;746;-79,899;-81,813;1,914;1,023955243;2,191;2,403;0;esl;esl;711;-0,08576985;2,27676985;-0,12623015;-0,212;eslesl
6310;6530;4576;40;1192,979062;101;744;-79,885;-81,681;1,796;1,022482318;2,198;2,403;0;esl;esl;711;-0,085588715;2,283588715;-0,119411285;-0,205;eslesl
6528;6143;3438;44;1174,174978;101;746;-79,954;-82,18;2,226;1,027841009;2,223;2,403;0;esl;esl;711;-0,08494221;2,30794221;-0,09505779;-0,18;eslesl
6589;6575;4886;44;1204,017561;101;749;-79,845;-81,392;1,547;1,019375039;2,204;2,403;0;esl;esl;711;-0,085433493;2,289433493;-0,113566507;-0,199;eslesl
6135;6506;6123;44;1200,142516;101;749;-79,859;-81,127;1,268;1,015877985;2,245;2,403;0;esl;esl;711;-0,084373894;2,329373894;-0,073626106;-0,158;eslesl
6593;6457;4412;44;1198,209673;101;745;-79,866;-81,63;1,764;1,022086996;2,189;2,403;0;esl;esl;711;-0,085821611;2,274821611;-0,128178389;-0,214;eslesl
6339;6541;5769;44;1209,018152;101;749;-79,827;-81,172;1,345;1,016848936;2,217;2,403;0;esl;esl;711;-0,085097309;2,302097309;-0,100902691;-0,186;eslesl
6343;6163;5485;40;1140,073422;101;745;-80,082;-81,48;1,398;1,017457106;2,234;2,403;0;esl;esl;711;-0,084657974;2,318657974;-0,084342026;-0,169;eslesl
6080;6015;5947;44;1147,976033;101;751;-80,052;-81,471;1,419;1,017725978;2,244;2,403;0;esl;esl;711;-0,084399713;2,328399713;-0,074600287;-0,159;eslesl
5991;6574;6209;44;1202,078477;101;750;-79,852;-81,12;1,268;1,015879377;2,217;2,403;0;esl;esl;711;-0,085097309;2,302097309;-0,100902691;-0,186;eslesl
6546;6424;5533;44;1190,235286;101;749;-79,895;-81,229;1,334;1,016696915;2,226;2,403;0;esl;esl;711;-0,084864676;2,310864676;-0,092135324;-0,177;eslesl
6289;6437;4547;44;1172,014059;101;747;-79,962;-81,754;1,792;1,022410645;2,191;2,403;0;esl;esl;711;-0,08576985;2,27676985;-0,12623015;-0,212;eslesl
5834;6563;6374;44;1215,99789;101;745;-79,802;-81,117;1,315;1,016478284;2,234;2,403;0;esl;esl;711;-0,084657974;2,318657974;-0,084342026;-0,169;eslesl
6345;6152;5636;44;1149,033845;101;744;-80,048;-81,417;1,369;1,017102239;2,191;2,403;0;esl;esl;711;-0,08576985;2,27676985;-0,12623015;-0,212;eslesl
6415;6375;5760;44;1180,953564;101;747;-79,929;-81,22;1,291;1,016151835;2,222;2,403;0;esl;esl;711;-0,084968057;2,306968057;-0,096031943;-0,181;eslesl
6431;6484;5541;40;1204,017561;101;746;-79,845;-81,253;1,408;1,017634166;2,224;2,403;0;esl;esl;711;-0,084916364;2,308916364;-0,094083636;-0,179;eslesl
6518;6490;4000;48;1215,158198;101;747;-79,805;-81,8;1,995;1,024998434;2,21;2,403;0;esl;esl;711;-0,085278309;2,295278309;-0,107721691;-0,193;eslesl
6338;6580;6056;40;1188,04481;101;750;-79,903;-81,029;1,126;1,014092087;2,207;2,403;0;esl;esl;711;-0,085355896;2,292355896;-0,110644104;-0,196;eslesl
6051;6319;5469;44;1162,071423;101;747;-79,999;-81,554;1,555;1,019437743;2,213;2,403;0;esl;esl;711;-0,085200731;2,298200731;-0,104799269;-0,19;eslesl
5992;6344;5843;44;1159,131802;101;747;-80,01;-81,401;1,391;1,017385327;2,223;2,403;0;esl;esl;711;-0,08494221;2,30794221;-0,09505779;-0,18;eslesl
6246;6311;6201;44;1196,004521;101;746;-79,874;-81,133;1,259;1,015762326;2,226;2,403;0;esl;esl;711;-0,084864676;2,310864676;-0,092135324;-0,177;eslesl
6450;6479;4018;44;1195,178635;101;751;-79,877;-81,838;1,961;1,024550246;2,213;2,403;0;esl;esl;711;-0,085200731;2,298200731;-0,104799269;-0,19;eslesl
6550;6590;4576;44;1214,039511;101;750;-79,809;-81,521;1,712;1,021451215;2,204;2,403;0;esl;esl;711;-0,085433493;2,289433493;-0,113566507;-0,199;eslesl
4102;6002;5454;40;1016,091507;101;745;-80,582;-82,656;2,074;1,025737758;3,533;3,081;1;esl;hw;713;-0,053701436;3,586701436;0,505701436;0,452;eslhw
4757;6187;5103;36;1002,150209;101;749;-80,642;-82,433;1,791;1,022209271;3,554;3,081;1;esl;hw;713;-0,053253936;3,607253936;0,526253936;0,473;eslhw
4845;6120;4944;28;1013,054526;101;745;-80,595;-82,513;1,918;1,023798002;3,538;3,081;1;esl;hw;713;-0,05359473;3,59159473;0,51059473;0,457;eslhw
5503;5769;3652;44;998,0052394;101;748;-80,66;-82,967;2,307;1,028601537;3,575;3,081;1;esl;hw;713;-0,052808179;3,627808179;0,546808179;0,494;eslhw
4051;6037;5368;32;998,0052394;101;747;-80,66;-82,705;2,045;1,025353335;3,558;3,081;1;esl;hw;713;-0,053168896;3,611168896;0,530168896;0,477;eslhw
4122;5891;5124;28;1010,026623;101;749;-80,608;-82,908;2,3;1,028533148;3,564;3,081;1;esl;hw;713;-0,053041454;3,617041454;0,536041454;0,483;eslhw
4713;6014;4709;40;1006,080708;101;744;-80,625;-82,765;2,14;1,026542636;3,567;3,081;1;esl;hw;713;-0,052977786;3,619977786;0,538977786;0,486;eslhw
3655;5794;5002;36;884,9787066;101;746;-81,182;-83,256;2,074;1,025547535;3,548;3,081;1;esl;hw;713;-0,053381615;3,601381615;0,520381615;0,467;eslhw
4929;5719;3523;28;908,0982135;101;745;-81,07;-83,411;2,341;1,02887628;3,551;3,081;1;esl;hw;713;-0,053317758;3,604317758;0,523317758;0,47;eslhw
2595;5762;5696;36;1002,150209;101;746;-80,642;-83,23;2,588;1,032092458;3,528;3,081;1;esl;hw;713;-0,053808241;3,581808241;0,500808241;0,447;eslhw
4207;5936;5114;28;966,1238899;101;747;-80,801;-82,845;2,044;1,025296717;3,563;3,081;1;esl;hw;713;-0,053062685;3,616062685;0,535062685;0,482;eslhw
3218;5822;5419;40;997,0864658;101;745;-80,664;-83,156;2,492;1,030893583;3,555;3,081;1;esl;hw;713;-0,05323267;3,60823267;0,52723267;0,474;eslhw
4481;5542;4021;28;935,0456654;101;747;-80,943;-83,568;2,625;1,032430229;3,576;3,081;1;esl;hw;713;-0,052786996;3,628786996;0,547786996;0,495;eslhw
2856;5703;5444;44;999,154897;101;750;-80,655;-83,355;2,7;1,033475916;3,555;3,081;1;esl;hw;713;-0,05323267;3,60823267;0,52723267;0,474;eslhw
4638;5271;3552;36;909,1443022;101;751;-81,065;-83,908;2,843;1,035070622;3,551;3,081;1;esl;hw;713;-0,053317758;3,604317758;0,523317758;0,47;eslhw
5270;5796;3657;36;943,0458783;101;747;-80,906;-83,09;2,184;1,02699429;3,548;3,081;1;esl;hw;713;-0,053381615;3,601381615;0,520381615;0,467;eslhw
3487;5929;5480;36;1000,997105;101;745;-80,647;-82,942;2,295;1,028457351;3,564;3,081;1;esl;hw;713;-0,053041454;3,617041454;0,536041454;0,483;eslhw
4164;5844;4580;36;1000,997105;101;749;-80,647;-83,224;2,577;1,031954071;3,548;3,081;1;esl;hw;713;-0,053381615;3,601381615;0,520381615;0,467;eslhw
3903;5884;5104;40;1017,027793;101;746;-80,578;-83,023;2,445;1,03034327;3,568;3,081;1;esl;hw;713;-0,052956572;3,620956572;0,539956572;0,487;eslhw
5406;5810;3623;32;967,0141328;101;744;-80,797;-83,012;2,215;1,027414384;3,547;3,081;1;esl;hw;713;-0,053402909;3,600402909;0,519402909;0,466;eslhw
3836;6030;5248;28;973,0447668;101;746;-80,77;-82,871;2,101;1,026012133;3,561;3,081;1;esl;hw;713;-0,053105157;3,614105157;0,533105157;0,48;eslhw
4711;5966;4450;36;1039,041326;101;751;-80,485;-82,928;2,443;1,030353482;3,576;3,081;1;esl;hw;713;-0,052786996;3,628786996;0,547786996;0,495;eslhw
2534;5237;4894;32;907,0533284;101;751;-81,075;-84,207;3,132;1,038630897;3,575;3,081;1;esl;hw;713;-0,052808179;3,627808179;0,546808179;0,494;eslhw
5443;6086;4181;36;984,9922678;101;746;-80,717;-82,576;1,859;1,023031084;3,568;3,081;1;esl;hw;713;-0,052956572;3,620956572;0,539956572;0,487;eslhw
3419;5663;5154;32;909,1443022;101;744;-81,065;-83,355;2,29;1,028248936;3,555;3,081;1;esl;hw;713;-0,05323267;3,60823267;0,52723267;0,474;eslhw
4757;5959;4375;40;982,0482392;101;750;-80,73;-82,945;2,215;1,027437136;3,544;3,081;1;esl;hw;713;-0,053466814;3,597466814;0,516466814;0,463;eslhw
2893;5667;5661;28;922,0040342;101;748;-81,004;-83,221;2,217;1,027369019;3,538;3,081;1;esl;hw;713;-0,05359473;3,59159473;0,51059473;0,457;eslhw
4172;5953;5161;36;957,0460194;101;750;-80,842;-82,823;1,981;1,024504589;3,567;3,081;1;esl;hw;713;-0,052977786;3,619977786;0,538977786;0,486;eslhw
5528;5678;3349;28;948,0534463;101;744;-80,883;-83,133;2,25;1,027817959;3,549;3,081;1;esl;hw;713;-0,053360326;3,602360326;0,521360326;0,468;eslhw
