fp_ampl1,fp_ampl2,fp_ampl3,std_noise,CIRpower,RXPACC,fpindex,RX_power,FP_power,Pd,Pr,estimated_range,distance_GT,error,label
1571,6577,4823,80,16443,1298,47593,-90.329,-105.382,15.053,1.16664637,6840,7035.389257,195.389257,1
1491,6663,5447,92,18810,1466,47774,-91.856,-106.761,14.905,1.162264849,6840,7035.389257,195.389257,1
2563,3085,6491,88,15041,1310,47874,-91.862,-106.565,14.703,1.1600553,6859,7035.389257,176.389257,1
1514,6385,4275,92,19249,1466,47599,-91.956,-107.814,15.858,1.172452042,6821,7035.389257,214.389257,1
1460,6759,4670,100,17838,1466,47599,-91.625,-106.364,14.739,1.16086221,6868,7035.389257,167.389257,1
2427,3180,6623,76,16696,1464,47680,-91.35,-107.721,16.371,1.179211823,6873,7035.389257,162.389257,1
2816,6937,4108,88,17132,1465,47802,-91.456,-106.572,15.116,1.165281666,6864,7035.389257,171.389257,1
2859,6523,3750,88,15452,1277,47548,-90.201,-105.25,15.049,1.166838505,6840,7035.389257,195.389257,1
2142,5488,6199,80,17538,1467,47567,-91.546,-106.572,15.026,1.164136063,6817,7035.389257,218.389257,1
1804,6051,5978,104,18154,1467,47701,-91.696,-106.716,15.02,1.163802129,6845,7035.389257,190.389257,1
2600,3334,6647,80,16602,1466,47745,-91.314,-107.865,16.551,1.181253696,6896,7035.389257,139.389257,1
2372,6060,4073,84,15923,1255,47024,-90.482,-106.991,16.509,1.182456179,6868,7035.389257,167.389257,1
2481,2513,6156,80,15147,1288,47745,-90.04,-106.083,16.043,1.178176366,6896,7035.389257,139.389257,1
2291,4470,6781,100,17593,1465,47494,-91.571,-106.468,14.897,1.162682509,6882,7035.389257,153.389257,1
2573,3747,6853,84,16763,1466,47365,-91.355,-106.238,14.883,1.162913907,6868,7035.389257,167.389257,1
1677,5644,4850,96,16850,1348,47579,-90.107,-106.314,16.207,1.17986394,6831,7035.389257,204.389257,1
2586,6325,3933,88,17457,1373,47734,-90.101,-106.441,16.34,1.181352038,6831,7035.389257,204.389257,1
2677,2522,6034,80,15109,1311,47745,-91.875,-107.892,16.017,1.174334694,6873,7035.389257,162.389257,1
3263,2959,7067,96,17662,1465,47427,-91.588,-106.353,14.765,1.161211076,6873,7035.389257,162.389257,1
1817,5810,6161,96,17270,1463,47440,-91.503,-106.706,15.203,1.166147558,6840,7035.389257,195.389257,1
3041,3246,6761,88,17546,1466,47875,-91.554,-106.099,14.545,1.15886799,6864,7035.389257,171.389257,1
1893,6752,4358,84,17106,1464,47668,-91.455,-106.284,14.829,1.162145317,6864,7035.389257,171.389257,1
2972,2264,6098,80,15235,1284,47552,-90.092,-106.176,16.084,1.178528615,6887,7035.389257,148.389257,1
1818,6534,5292,92,18212,1347,47969,-90.451,-105.365,14.914,1.164884855,6821,7035.389257,214.389257,1
1766,5524,5428,84,18422,1372,47631,-90.341,-106.512,16.171,1.178999568,6854,7035.389257,181.389257,1
2397,5379,6248,100,18810,1466,47503,-91.856,-106.612,14.756,1.160642745,6849,7035.389257,186.389257,1
1658,6494,5658,92,18760,1465,47644,-91.85,-106.804,14.954,1.162808928,6878,7035.389257,157.389257,1
2456,3887,5662,80,16873,1466,47814,-91.384,-107.196,15.812,1.173028101,6864,7035.389257,171.389257,1
2125,7037,4313,88,18139,1466,47607,-91.698,-106.548,14.85,1.161944644,6864,7035.389257,171.389257,1
2980,3896,6064,96,17374,1344,47490,-90.266,-106.533,16.267,1.180211818,6873,7035.389257,162.389257,1
3523,6284,3600,80,17167,1365,47421,-90.079,-106.677,16.598,1.184260482,6864,7035.389257,171.389257,1
1503,6144,4843,92,17041,1349,47900,-90.149,-106.684,16.535,1.183418563,6840,7035.389257,195.389257,1
2518,3374,6194,80,16671,1326,47938,-90.203,-106.297,16.094,1.178419786,6882,7035.389257,153.389257,1
3074,6969,4033,92,19241,1525,47356,-91.611,-106.303,14.692,1.160373754,6868,7035.389257,167.389257,1
2496,4731,6150,96,18038,1465,47308,-91.68,-106.167,14.487,1.158017016,6845,7035.389257,190.389257,1
1619,5659,5151,88,16859,1293,47382,-90.471,-106.894,16.423,1.181527782,6835,7035.389257,200.389257,1
3001,2703,5824,84,14938,1288,47746,-91.979,-106.071,14.092,1.153208885,6896,7035.389257,139.389257,1
1858,6130,5774,88,17839,1466,47635,-91.626,-106.651,15.025,1.163981839,6812,7035.389257,223.389257,1
2517,5940,3713,84,15967,1319,47734,-90.062,-106.29,16.228,1.180186982,6896,7035.389257,139.389257,1
2868,3819,6177,88,16705,1328,47557,-90.199,-106.646,16.447,1.182341268,6845,7035.389257,190.389257,1
2508,4124,6221,92,16267,1467,47433,-91.219,-107.855,16.636,1.182374286,6817,7035.389257,218.389257,1
1877,6785,5559,92,17907,1465,47712,-91.648,-106.999,15.351,1.167499564,6840,7035.389257,195.389257,1
2946,3378,6458,84,16716,1466,47751,-91.343,-107.846,16.503,1.180670659,6873,7035.389257,162.389257,1
3227,3989,6732,96,17250,1464,47684,-91.492,-106.501,15.009,1.16404713,6859,7035.389257,176.389257,1
2314,5776,3842,88,13737,1224,46512,-90.058,-106.786,16.728,1.185746963,6868,7035.389257,167.389257,1
1478,6000,3788,92,15475,1250,47540,-90.393,-106.526,16.133,1.178476209,6864,7035.389257,171.389257,1
2421,4422,6838,84,17977,1465,47944,-91.665,-106.527,14.862,1.162133857,6901,7035.389257,134.389257,1
1526,5990,4280,76,15011,1231,47786,-90.394,-106.977,16.583,1.183452442,6859,7035.389257,176.389257,1
2417,4726,6692,88,17021,1465,47496,-91.428,-106.574,15.146,1.16566041,6859,7035.389257,176.389257,1
1748,6590,3952,92,15505,1294,47545,-90.101,-106.952,16.851,1.187023451,6821,7035.389257,214.389257,1
2524,5054,6541,84,18740,1467,47625,-91.834,-106.664,14.83,1.161487031,6831,7035.389257,204.389257,1
2249,6551,4063,84,16892,1465,47991,-91.395,-106.037,14.642,1.160205701,6887,7035.389257,148.389257,1
1310,5956,4402,88,16150,1265,47718,-90.475,-106.743,16.268,1.179806576,6826,7035.389257,209.389257,1
2210,5132,5995,84,17705,1464,47693,-91.605,-106.22,14.615,1.159543693,6878,7035.389257,157.389257,1
1320,5684,4564,104,16066,1262,47329,-90.472,-106.632,16.16,1.178618799,6807,7035.389257,228.389257,1
7099,10771,11151,48,14221,659,47761,-85.586,-93.517,7.931,1.092667025,6657,6942.173003,285.173003,0
3928,11933,7219,52,11033,558,47544,-85.929,-93.548,7.619,1.088666224,6718,6942.173003,224.173003,0
4093,12868,8505,60,14128,663,47729,-85.505,-94.889,9.384,1.109747968,6713,6942.173003,229.173003,0
13305,4905,12582,52,12364,591,47681,-85.924,-91.383,5.459,1.06353289,6718,6942.173003,224.173003,0
6170,10963,11233,60,13309,614,47952,-85.913,-92.036,6.123,1.071269773,6695,6942.173003,247.173003,0
4969,12103,9979,56,12761,605,47902,-85.858,-93.95,8.092,1.094248643,6676,6942.173003,266.173003,0
5302,14088,9127,52,17473,743,47859,-85.439,-94.752,9.313,1.109001744,6685,6942.173003,257.173003,0
4706,14155,9730,56,16066,693,47278,-85.679,-93.458,7.779,1.090792376,6685,6942.173003,257.173003,0
5358,11862,10841,52,13718,621,47572,-85.946,-93.976,8.03,1.093430759,6713,6942.173003,229.173003,0
7529,14251,8474,52,18508,757,47674,-85.526,-94.884,9.358,1.109417019,6718,6942.173003,224.173003,0
11027,7052,12547,44,13237,624,47685,-85.749,-92.525,6.776,1.07902133,6723,6942.173003,219.173003,0
6002,11095,10420,56,13495,633,47829,-85.708,-93.508,7.8,1.091006674,6699,6942.173003,243.173003,0
4218,12870,10428,60,14787,685,47391,-85.42,-93.202,7.782,1.091102786,6666,6942.173003,276.173003,0
9320,10392,12735,56,15146,657,47499,-85.886,-92.435,6.549,1.076252241,6704,6942.173003,238.173003,0
6492,11712,10361,52,13983,644,47833,-85.713,-93.656,7.943,1.092669723,6690,6942.173003,252.173003,0
4115,11839,6857,48,11334,565,47612,-85.937,-93.317,7.38,1.085876863,6704,6942.173003,238.173003,0
4583,11948,9715,60,12722,605,47709,-85.845,-93.743,7.898,1.092003029,6676,6942.173003,266.173003,0
10639,7100,12363,48,12386,592,47493,-85.917,-92.816,6.899,1.080298428,6727,6942.173003,215.173003,0
9315,9711,12781,48,15363,686,47434,-85.573,-93.904,8.331,1.097355474,6718,6942.173003,224.173003,0
4865,12227,9212,56,13062,625,47588,-85.677,-93.459,7.782,1.090829511,6681,6942.173003,261.173003,0
5861,11245,10962,64,13395,613,47442,-85.955,-93.997,8.042,1.093560584,6671,6942.173003,271.173003,0
5846,12504,10644,52,16845,739,47833,-85.326,-94.713,9.387,1.110013361,6662,6942.173003,280.173003,0
10088,10032,13294,56,16267,718,47625,-85.425,-93.925,8.5,1.099502488,6718,6942.173003,224.173003,0
6223,10999,11232,48,13543,621,47697,-85.89,-93.959,8.069,1.093945745,6695,6942.173003,247.173003,0
14802,7740,13795,60,17174,733,47618,-85.481,-92.672,7.191,1.084123957,6723,6942.173003,219.173003,0
11081,6988,11695,48,12171,580,47300,-84.019,-92.882,8.863,1.105488044,6718,6942.173003,224.173003,0
5024,12027,10623,56,13999,641,47256,-85.758,-93.636,7.878,1.09186315,6671,6942.173003,271.173003,0
13935,6990,12497,52,15445,683,47616,-85.634,-92.583,6.949,1.081147675,6723,6942.173003,219.173003,0
4310,11623,8790,52,12503,612,47781,-85.67,-93.159,7.489,1.087416832,6685,6942.173003,257.173003,0
3964,11848,9071,52,11814,579,47523,-85.905,-93.778,7.873,1.09164775,6713,6942.173003,229.173003,0
12328,5935,12144,52,11656,575,47746,-85.907,-91.312,5.405,1.062916875,6727,6942.173003,215.173003,0
13505,8261,14806,56,17541,731,47556,-85.597,-92.701,7.104,1.082993563,6713,6942.173003,229.173003,0
10601,7482,12144,48,12329,594,47621,-85.868,-92.778,6.91,1.080472353,6723,6942.173003,219.173003,0
11538,11182,12324,56,18447,770,47947,-85.364,-93.658,8.294,1.097160395,6709,6942.173003,233.173003,0
5250,14106,8814,56,15885,690,47606,-85.667,-93.315,7.648,1.089275917,6737,6942.173003,205.173003,0
4393,12678,8356,56,13401,632,47410,-85.692,-93.222,7.53,1.087872847,6746,6942.173003,196.173003,0
10596,19888,12067,60,15356,668,47929,-85.802,-90.916,5.114,1.05960234,6770,6942.173003,172.173003,0
7974,14296,8082,68,18885,762,47934,-85.557,-94.848,9.291,1.10859427,6737,6942.173003,205.173003,0
6105,11435,10202,64,13180,620,47831,-85.786,-93.759,7.973,1.092940573,6685,6942.173003,257.173003,0
7720,11388,11616,52,16327,731,47888,-85.285,-93.09,7.805,1.091516679,6671,6942.173003,271.173003,0
4963,12947,7688,60,13722,644,47228,-85.631,-93.085,7.454,1.087047915,6723,6942.173003,219.173003,0
6908,11141,10040,60,13857,642,47831,-85.701,-93.465,7.764,1.090594042,6704,6942.173003,238.173003,0
11046,7174,11943,48,12226,577,47557,-84.084,-91.034,6.95,1.08265544,6732,6942.173003,210.173003,0
13718,6275,13909,56,14609,665,47488,-85.624,-91.046,5.422,1.063323367,6713,6942.173003,229.173003,0
4206,11413,9129,52,12169,590,47583,-85.87,-93.484,7.614,1.088668918,6685,6942.173003,257.173003,0
5057,11438,10147,52,12630,604,47512,-85.828,-93.778,7.95,1.092627115,6666,6942.173003,276.173003,0
4010,12572,8480,52,12686,604,47599,-85.847,-93.549,7.702,1.089717754,6699,6942.173003,243.173003,0
5298,10791,9742,48,12658,612,47575,-85.723,-93.316,7.593,1.088575995,6671,6942.173003,271.173003,0
11326,6126,12344,52,12156,591,47555,-85.851,-92.854,7.003,1.08157156,6709,6942.173003,233.173003,0
4984,14360,10252,60,17135,718,47530,-85.651,-93.402,7.751,1.090495149,6685,6942.173003,257.173003,0
4552,11899,9377,52,12167,588,47840,-85.899,-93.855,7.956,1.092620403,6685,6942.173003,257.173003,0
10958,7258,12259,60,12292,583,47685,-84.017,-91.039,7.022,1.083578323,6732,6942.173003,210.173003,0
5148,12296,10854,52,14453,646,47449,-85.83,-93.76,7.93,1.092391938,6671,6942.173003,271.173003,0
14103,10578,15082,68,20266,799,47557,-85.451,-92.518,7.067,1.082702367,6713,6942.173003,229.173003,0
4773,11827,9731,48,13841,637,47645,-85.763,-93.282,7.519,1.08767184,6657,6942.173003,285.173003,0
6169,11153,10811,52,13489,624,47634,-85.831,-93.817,7.986,1.093043306,6718,6942.173003,224.173003,0
12980,5487,12717,60,12910,612,47746,-85.809,-91.091,5.282,1.061555315,6746,6942.173003,196.173003,0
5242,11597,10607,60,13341,617,47509,-85.881,-93.839,7.958,1.092663104,6666,6942.173003,276.173003,0
4627,13261,10254,60,16234,723,47587,-85.356,-94.883,9.527,1.111614884,6662,6942.173003,280.173003,0
11981,9198,12827,68,15967,698,47815,-85.59,-92.323,6.733,1.078665732,6704,6942.173003,238.173003,0
4194,12963,9008,60,15489,689,47661,-85.57,-94.757,9.187,1.107362393,6685,6942.173003,257.173003,0
4701,12740,10747,56,14635,669,47515,-85.58,-93.521,7.941,1.092790372,6690,6942.173003,252.173003,0
14849,6998,14458,56,16462,710,47936,-85.574,-91.033,5.459,1.063792741,6727,6942.173003,215.173003,0
6309,11337,10665,56,14861,690,47637,-85.378,-94.986,9.608,1.112534845,6666,6942.173003,276.173003,0
12578,6662,12975,48,13536,617,47235,-85.944,-91.147,5.203,1.060539421,6713,6942.173003,229.173003,0
5204,12533,11052,56,15392,691,47769,-85.518,-93.331,7.813,1.091360883,6662,6942.173003,280.173003,0
7785,10214,11437,52,14867,696,47758,-85.305,-93.116,7.811,1.091565559,6685,6942.173003,257.173003,0
15779,9760,15708,64,21547,818,47683,-85.513,-92.72,7.207,1.084279583,6756,6942.173003,186.173003,0
10143,7655,12247,60,12321,587,47558,-85.968,-92.821,6.853,1.079715708,6718,6942.173003,224.173003,0
12915,8027,12905,52,15094,678,47556,-85.598,-92.631,7.033,1.082163135,6746,6942.173003,196.173003,0
5090,11312,9972,44,12570,601,47638,-85.85,-93.719,7.869,1.091659872,6685,6942.173003,257.173003,0
4469,13007,10665,60,16690,732,47581,-85.369,-94.782,9.413,1.110262507,6652,6942.173003,290.173003,0
6039,11911,10938,56,13940,628,47573,-85.918,-92.042,6.124,1.071277264,6695,6942.173003,247.173003,0
5262,14581,9820,52,17077,725,47407,-85.552,-93.326,7.774,1.090868711,6685,6942.173003,257.173003,0
6762,11847,11131,64,14036,636,47829,-85.838,-92.104,6.266,1.072997973,6690,6942.173003,252.173003,0
11815,6946,12640,52,13243,613,47556,-85.905,-92.921,7.016,1.081671614,6727,6942.173003,215.173003,0
6238,11570,11101,56,14186,639,47827,-85.843,-93.863,8.02,1.093426371,6681,6942.173003,261.173003,0
10900,10838,12954,60,17069,713,47307,-85.695,-92.262,6.567,1.076632242,6713,6942.173003,229.173003,0
6808,11664,10743,60,15551,713,47637,-85.29,-94.937,9.647,1.113108219,6643,6942.173003,299.173003,0
13469,8495,12986,64,16122,695,47748,-85.669,-92.675,7.006,1.081779874,6718,6942.173003,224.173003,0
12397,9512,12378,60,16983,723,47620,-85.552,-92.069,6.517,1.076175893,6723,6942.173003,219.173003,0
6042,11676,10170,56,13322,623,47834,-85.791,-93.783,7.992,1.093156625,6699,6942.173003,243.173003,0
6256,14598,8546,60,16714,713,47739,-85.604,-93.32,7.716,1.090135975,6723,6942.173003,219.173003,0
3941,12508,7436,48,12664,614,47868,-85.697,-93.062,7.365,1.085942332,6732,6942.173003,210.173003,0
5896,13456,8992,60,17484,730,47664,-85.595,-94.716,9.121,1.106559963,6709,6942.173003,233.173003,0
5009,11880,10466,52,14149,632,47574,-85.928,-93.651,7.723,1.089877572,6676,6942.173003,266.173003,0
7226,12258,10758,56,16372,729,47958,-85.321,-93.032,7.711,1.090376343,6704,6942.173003,238.173003,0
6719,14835,9290,56,19399,776,47990,-85.515,-94.922,9.407,1.110004093,6718,6942.173003,224.173003,0
4025,11962,7014,56,11774,589,47803,-85.742,-93.048,7.306,1.085209116,6704,6942.173003,238.173003,0
5417,12971,10067,60,16034,704,47713,-85.534,-93.064,7.53,1.088035167,6685,6942.173003,257.173003,0
4516,12474,7689,60,12842,617,47927,-85.715,-93.167,7.452,1.086939276,6699,6942.173003,243.173003,0
4301,12164,7131,48,12503,607,47675,-85.741,-94.967,9.226,1.10760313,6723,6942.173003,219.173003,0
4042,16975,17564,40,8911,288,47755,-80.746,-83.946,3.2,1.039630446,5789,5808.915648,19.915648,0
14381,16873,11283,36,7973,269,47856,-80.856,-82.58,1.724,1.021321856,5738,5808.915648,70.915648,0
14216,18651,12201,36,9649,291,47666,-79.002,-82.425,3.423,1.043328017,5714,5808.915648,94.915648,0
4987,16995,17503,32,8961,296,47626,-80.532,-83.758,3.226,1.04005861,5770,5808.915648,38.915648,0
2068,15465,18864,36,9836,309,47937,-80.564,-83.237,2.673,1.033178591,5775,5808.915648,33.915648,0
14661,19331,13537,40,10646,310,47915,-80.879,-82.308,1.429,1.017668369,5742,5808.915648,66.915648,0
1567,17267,19120,36,10568,305,47937,-80.989,-83.809,2.82,1.034819543,5808,5808.915648,0.915648,0
6390,17058,18260,36,10400,321,47879,-80.475,-83.359,2.884,1.035837217,5756,5808.915648,52.915648,0
18134,19075,11860,36,12068,333,47671,-80.802,-82.019,1.217,1.015061508,5756,5808.915648,52.915648,0
13772,17543,11763,32,8324,268,47984,-79.075,-82.73,3.655,1.046221941,5723,5808.915648,85.915648,0
3197,16241,16613,32,8206,277,47623,-80.726,-83.813,3.087,1.038240468,5775,5808.915648,33.915648,0
6684,18434,17870,32,10796,330,47944,-80.397,-83.364,2.967,1.036904362,5761,5808.915648,47.915648,0
18774,18763,11001,40,11955,352,47615,-80.279,-83.496,3.217,1.040072746,5766,5808.915648,42.915648,0
14319,16981,10893,28,7930,268,47796,-80.865,-82.565,1.7,1.021022692,5784,5808.915648,24.915648,0
14026,17923,11398,32,8650,277,47669,-80.955,-82.525,1.57,1.01939349,5733,5808.915648,75.915648,0
1473,16683,18034,36,9030,277,47685,-79.142,-82.233,3.091,1.03905638,5799,5808.915648,9.915648,0
11638,16693,13728,32,8016,268,47838,-80.911,-82.497,1.586,1.019601785,5719,5808.915648,89.915648,0
13250,19191,13732,32,10087,303,47977,-80.843,-82.278,1.435,1.017750455,5723,5808.915648,85.915648,0
17220,19606,12582,40,11636,324,47733,-80.882,-82.287,1.405,1.017370985,5789,5808.915648,19.915648,0
2417,16031,18623,36,9968,306,47875,-80.706,-83.396,2.69,1.033330855,5775,5808.915648,33.915648,0
1160,17355,18806,32,10120,299,47877,-80.973,-83.916,2.943,1.036345448,5808,5808.915648,0.915648,0
11116,18181,13490,36,8669,278,47909,-80.933,-82.414,1.481,1.018299087,5766,5808.915648,42.915648,0
13406,17539,12258,40,8383,273,47852,-80.945,-82.582,1.637,1.020223609,5747,5808.915648,61.915648,0
11619,17457,13435,36,8357,270,47842,-79.028,-82.558,3.53,1.044667713,5733,5808.915648,75.915648,0
15895,19387,12973,36,11223,318,47728,-80.887,-82.224,1.337,1.016529232,5761,5808.915648,47.915648,0
3156,18120,18715,40,10745,328,47687,-80.429,-83.321,2.892,1.03595718,5756,5808.915648,52.915648,0
1002,15314,17690,36,8703,276,47808,-79.013,-83.833,4.82,1.06100262,5766,5808.915648,42.915648,0
7484,16682,15723,36,8052,279,47697,-80.582,-83.993,3.411,1.042329553,5742,5808.915648,66.915648,0
15966,16841,9470,32,8316,270,47679,-79.006,-82.613,3.607,1.04565476,5784,5808.915648,24.915648,0
2581,17820,18909,32,10542,324,47625,-80.453,-83.385,2.932,1.036443638,5794,5808.915648,14.915648,0
14616,19300,13305,44,10463,308,47789,-80.86,-82.315,1.455,1.017994064,5766,5808.915648,42.915648,0
1166,17718,18869,32,10379,308,47942,-80.825,-83.758,2.933,1.036288277,5789,5808.915648,19.915648,0
2205,16411,16802,32,8428,272,47620,-79,-82.023,3.023,1.038265823,5756,5808.915648,52.915648,0
12891,18565,13194,32,9487,289,47658,-80.988,-82.398,1.41,1.017409987,5756,5808.915648,52.915648,0
5413,17237,16977,40,8869,291,47818,-80.635,-83.868,3.233,1.040094252,5747,5808.915648,61.915648,0
11401,17965,13130,36,8359,275,47720,-80.869,-82.432,1.563,1.019327554,5733,5808.915648,75.915648,0
14272,19557,14349,40,10944,319,47719,-80.751,-82.171,1.42,1.017584922,5733,5808.915648,75.915648,0
13068,18388,12912,36,9230,284,47660,-79.02,-82.49,3.47,1.043912933,5756,5808.915648,52.915648,0
1375,18197,18779,40,11032,314,47745,-80.923,-83.682,2.759,1.034094139,5770,5808.915648,38.915648,0
16478,19554,12587,36,11481,325,47860,-80.797,-82.119,1.322,1.016361994,5756,5808.915648,52.915648,0
12437,17838,12713,40,8374,274,47851,-80.909,-82.529,1.62,1.020022494,5738,5808.915648,70.915648,0
15868,19277,11566,36,10616,318,47867,-80.646,-82.003,1.357,1.016826625,5803,5808.915648,5.915648,0
13829,17299,11888,36,8260,268,47854,-79.042,-82.703,3.661,1.046317148,5742,5808.915648,66.915648,0
1523,16805,17998,40,9011,281,47877,-79.008,-82.129,3.121,1.039502329,5775,5808.915648,33.915648,0
3066,17469,18652,36,10053,317,47689,-80.436,-83.45,3.014,1.037470784,5784,5808.915648,24.915648,0
10193,16631,14239,40,7713,272,47639,-80.615,-82.227,1.612,1.019996279,5761,5808.915648,47.915648,0
3137,16604,17135,36,8583,280,47880,-80.828,-83.944,3.116,1.038550997,5780,5808.915648,28.915648,0
5582,17118,16611,32,8666,288,47691,-80.625,-83.854,3.229,1.040049612,5752,5808.915648,56.915648,0
5832,17790,17662,32,9727,302,47693,-80.714,-83.871,3.157,1.039113413,5780,5808.915648,28.915648,0
1340,15604,17041,36,8230,273,47747,-80.865,-83.825,2.96,1.036604217,5752,5808.915648,56.915648,0
13759,16761,12305,40,8146,267,47912,-79.014,-82.665,3.651,1.046207001,5747,5808.915648,61.915648,0
4560,16888,17844,36,9459,302,47689,-80.593,-83.614,3.021,1.037484645,5784,5808.915648,24.915648,0
11470,17095,13528,36,7992,264,47904,-79.029,-82.658,3.629,1.045919852,5752,5808.915648,56.915648,0
5261,17191,17014,32,8914,293,47626,-80.598,-83.795,3.197,1.039665997,5761,5808.915648,47.915648,0
8391,17233,15280,32,8309,281,47765,-80.656,-82.073,1.417,1.017568439,5775,5808.915648,33.915648,0
11456,18643,14163,40,9355,291,47908,-80.867,-82.303,1.436,1.017757553,5733,5808.915648,75.915648,0
1882,16158,16516,40,8207,270,47683,-80.949,-83.935,2.986,1.036887423,5780,5808.915648,28.915648,0
